client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
29822eacca376bd26682b72d0212ea3f2897da482cbaa2e8046b66eb83af4dbb0cafeb48676702a2fdf34a45fc46ddf438d60d90ff3bcaa3171dbe5aa6321c3e	common_voice_hi_27408237.mp3	"Box office का नया हीरो बना हॉरर, 'लैला मजनू', 'पलटन' पीछे"	2	0				hi	
4498fc8a02fdc71bd6238e7020b44ddb11b2922e44e1fda1ccc177f6d24c99b0ef8b526c40d48f44b73cf32a8138e49b9e0fc93e64be8c318d8b7b9f84870bfa	common_voice_hi_26601445.mp3	Opinion: विराट कोहली के लिए बेहतरीन मौका	2	0	teens	female		hi	
4e034c5240bda98e2022122045ea9bb4e406b9f886c9eb7661547cf590a85f019b76ff0c9ceaa7ff1ce43c120327a15b5d9cbd14b54dc5ad91ba9a0fa3fe3d0d	common_voice_hi_25248770.mp3	तुम्हारे बहुत सारे दुशमन हैं।	2	1				hi	
609b987b0c28816376ca4600e84ac46f316c5ecae12f343736ea7087cbca60c73306ea2cd541508c23238b3ca316dd74f4103b0a836637a587af0f638cbb41bb	common_voice_hi_24555257.mp3	तोहफे के रूप में लोगों की पहली पंसद है चॉकलेट	2	0				hi	
7ee51ec09b8af4f5d3502101adc32f4c67fe0a30b5566bf94a9854fc03ca4b259a0d5669d5ab493a6f9c3d989368a86e6bdc03c1bf0dc61a4995e783776c2ba2	common_voice_hi_25655728.mp3	वे एक-साथ खेल रहे हैं।	2	0				hi	
934de794387594de8b250cecb3bced204ead5062e9735ba872e81ddfa0b534ae5a9e052351de43452f817e7785103afcf3fb5bc56ac2ae88bb53927a738f447c	common_voice_hi_27344313.mp3	मोरारी बापू ने भी माना, मोदी सरकार का ग्राफ नीचे आया	2	1				hi	
a2c28d117539109b28276d5e5540bdbecbb41fa7636feb31c13b30ef682d84510bc4f850d7f3fa14d4304d61267d1c8f3f6352ae409d69df77f10dbb657a9c01	common_voice_hi_26941296.mp3	सरकार को खतरा नहीं: पी. चिदंबरम	2	0	teens	male		hi	
dca9be8d2014090294e1fe982fdc9a6c84b8a3361de99a76b0fac1a02f7c3831b71a2d0908080c2263422ec2df26cf2ef844294119839d33cefb06152223532c	common_voice_hi_26232453.mp3	पत्र किसको लिखा गया था?	2	1				hi	
f4eaf1a4c5d9c519a8d70d41f155c73661ababef448156ca952ac016a8013ac82f6d765947af61b517bd0ad1a29465bf17532c32ee0e7bd019fbcaf940e151fb	common_voice_hi_24361298.mp3	उसके हात-पैर लंबे हैं।	2	0				hi	
0a7f98f856cff63c03fcd05e03e181c17ce5d6545037394992a6f0afe1ed3716ef537d63a1e24a45ffc22233c24ee08fdec3372afad0b4389efc86ce4e7dee2c	common_voice_hi_26070563.mp3	चिंता तो में करती ही हूँ।	2	0				hi	
