client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
ecfd36288a16e648f12fd6298dfe018c9a1f858219515df720cfd714e1710a56a1e4e49c547e91a58caf8c1104472855a5bb2388ae759ce0ab04bfdd24133060	common_voice_pt_24688499.mp3	Canguçu	2	0	thirties	male		pt	
ecfd36288a16e648f12fd6298dfe018c9a1f858219515df720cfd714e1710a56a1e4e49c547e91a58caf8c1104472855a5bb2388ae759ce0ab04bfdd24133060	common_voice_pt_24688501.mp3	Como você ficou sabendo?	2	0	thirties	male		pt	
ecfd36288a16e648f12fd6298dfe018c9a1f858219515df720cfd714e1710a56a1e4e49c547e91a58caf8c1104472855a5bb2388ae759ce0ab04bfdd24133060	common_voice_pt_24688503.mp3	Miguel e Sophia	2	0	thirties	male		pt	
ecfd36288a16e648f12fd6298dfe018c9a1f858219515df720cfd714e1710a56a1e4e49c547e91a58caf8c1104472855a5bb2388ae759ce0ab04bfdd24133060	common_voice_pt_24688504.mp3	A transferência foi feita com sucesso	2	0	thirties	male		pt	
ecfd36288a16e648f12fd6298dfe018c9a1f858219515df720cfd714e1710a56a1e4e49c547e91a58caf8c1104472855a5bb2388ae759ce0ab04bfdd24133060	common_voice_pt_24688507.mp3	São José Dos Pinhais	2	0	thirties	male		pt	
ecfd36288a16e648f12fd6298dfe018c9a1f858219515df720cfd714e1710a56a1e4e49c547e91a58caf8c1104472855a5bb2388ae759ce0ab04bfdd24133060	common_voice_pt_24688508.mp3	Valença	2	0	thirties	male		pt	
ecfd36288a16e648f12fd6298dfe018c9a1f858219515df720cfd714e1710a56a1e4e49c547e91a58caf8c1104472855a5bb2388ae759ce0ab04bfdd24133060	common_voice_pt_24692936.mp3	Antônia Benicio Araújo	2	0	thirties	male		pt	
ecfd36288a16e648f12fd6298dfe018c9a1f858219515df720cfd714e1710a56a1e4e49c547e91a58caf8c1104472855a5bb2388ae759ce0ab04bfdd24133060	common_voice_pt_24692938.mp3	Beatriz Amaro dos Santos	2	0	thirties	male		pt	
ecfd36288a16e648f12fd6298dfe018c9a1f858219515df720cfd714e1710a56a1e4e49c547e91a58caf8c1104472855a5bb2388ae759ce0ab04bfdd24133060	common_voice_pt_24692939.mp3	A entrega será realizada nos próximos dias	2	0	thirties	male		pt	
ecfd36288a16e648f12fd6298dfe018c9a1f858219515df720cfd714e1710a56a1e4e49c547e91a58caf8c1104472855a5bb2388ae759ce0ab04bfdd24133060	common_voice_pt_24692955.mp3	Carlos Oliveira da Silva	2	0	thirties	male		pt	
ecfd36288a16e648f12fd6298dfe018c9a1f858219515df720cfd714e1710a56a1e4e49c547e91a58caf8c1104472855a5bb2388ae759ce0ab04bfdd24133060	common_voice_pt_24692956.mp3	Aparecido Cerdeira da Silva	2	0	thirties	male		pt	
ecfd36288a16e648f12fd6298dfe018c9a1f858219515df720cfd714e1710a56a1e4e49c547e91a58caf8c1104472855a5bb2388ae759ce0ab04bfdd24133060	common_voice_pt_24692957.mp3	Elias tinha internet da Vivo, mas queria mudar pra Net ou pra Claro.	3	1	thirties	male		pt	
ecfd36288a16e648f12fd6298dfe018c9a1f858219515df720cfd714e1710a56a1e4e49c547e91a58caf8c1104472855a5bb2388ae759ce0ab04bfdd24133060	common_voice_pt_24692958.mp3	A pauta foi modificada há poucos minutos	2	0	thirties	male		pt	
ecfd36288a16e648f12fd6298dfe018c9a1f858219515df720cfd714e1710a56a1e4e49c547e91a58caf8c1104472855a5bb2388ae759ce0ab04bfdd24133060	common_voice_pt_24692961.mp3	Ele é uma pessoa muito legal.	2	0	thirties	male		pt	
ecfd36288a16e648f12fd6298dfe018c9a1f858219515df720cfd714e1710a56a1e4e49c547e91a58caf8c1104472855a5bb2388ae759ce0ab04bfdd24133060	common_voice_pt_24698887.mp3	Cassia Fonseca da Silva	2	0	thirties	male		pt	
ecfd36288a16e648f12fd6298dfe018c9a1f858219515df720cfd714e1710a56a1e4e49c547e91a58caf8c1104472855a5bb2388ae759ce0ab04bfdd24133060	common_voice_pt_24698888.mp3	Fez o café?	2	0	thirties	male		pt	
ecfd36288a16e648f12fd6298dfe018c9a1f858219515df720cfd714e1710a56a1e4e49c547e91a58caf8c1104472855a5bb2388ae759ce0ab04bfdd24133060	common_voice_pt_24698889.mp3	Saquarema	2	0	thirties	male		pt	
ecfd36288a16e648f12fd6298dfe018c9a1f858219515df720cfd714e1710a56a1e4e49c547e91a58caf8c1104472855a5bb2388ae759ce0ab04bfdd24133060	common_voice_pt_24698890.mp3	Eles lá ficariam nas fazendas.	2	0	thirties	male		pt	
ecfd36288a16e648f12fd6298dfe018c9a1f858219515df720cfd714e1710a56a1e4e49c547e91a58caf8c1104472855a5bb2388ae759ce0ab04bfdd24133060	common_voice_pt_24698891.mp3	Paulista	2	0	thirties	male		pt	
ecfd36288a16e648f12fd6298dfe018c9a1f858219515df720cfd714e1710a56a1e4e49c547e91a58caf8c1104472855a5bb2388ae759ce0ab04bfdd24133060	common_voice_pt_24698892.mp3	Jaraguá do Sul	2	0	thirties	male		pt	
