client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
bf5fe00b5cde8e50f02c14e66f379eee12efcdee104d96034ef7e9a2aee490cc577ae0416b6d752fd9c05f860e8c140bbc2fb68b289337fe767ff3ef5d8e8eb2	common_voice_fr_18045394.mp3	Vous en parlez avec feu.	1	0				fr	
bf5fe00b5cde8e50f02c14e66f379eee12efcdee104d96034ef7e9a2aee490cc577ae0416b6d752fd9c05f860e8c140bbc2fb68b289337fe767ff3ef5d8e8eb2	common_voice_fr_18045618.mp3	Je pense, monsieur le ministre, que vous deviez y réfléchir à deux fois.	1	0				fr	
bf5fe00b5cde8e50f02c14e66f379eee12efcdee104d96034ef7e9a2aee490cc577ae0416b6d752fd9c05f860e8c140bbc2fb68b289337fe767ff3ef5d8e8eb2	common_voice_fr_18045794.mp3	Laissons à la réforme le temps de produire ses effets.	1	0				fr	
bf5fe00b5cde8e50f02c14e66f379eee12efcdee104d96034ef7e9a2aee490cc577ae0416b6d752fd9c05f860e8c140bbc2fb68b289337fe767ff3ef5d8e8eb2	common_voice_fr_18045990.mp3	La parole est à Monsieur Dino Cinieri, pour soutenir l’amendement numéro quatre-vingt-onze.	1	0				fr	
bf5fe00b5cde8e50f02c14e66f379eee12efcdee104d96034ef7e9a2aee490cc577ae0416b6d752fd9c05f860e8c140bbc2fb68b289337fe767ff3ef5d8e8eb2	common_voice_fr_18046116.mp3	Vraiment c’est un joli parti !	1	0				fr	
69165a3b323baa771d84103f16a907adb64afe2ffacd41252261bad757d7d886a9de6400eed2328a815b66c12f583b4f17e169ba509ac2e72f31d736f2dae211	common_voice_fr_18046478.mp3	On copie, on peint, on barbouille.	1	1	thirties	male	Français de France	fr	
69165a3b323baa771d84103f16a907adb64afe2ffacd41252261bad757d7d886a9de6400eed2328a815b66c12f583b4f17e169ba509ac2e72f31d736f2dae211	common_voice_fr_18046479.mp3	Vous aviez annoncé la suppression des peines plancher.	1	0	thirties	male	Français de France	fr	
f7bb537ef12b59c77cf26cbb579a874004d2fd3505ac10fe0f99656c4f88db3348ad9e28b311a9cc6fc392334d33a3b8ca6197f3967fcd3844c2d5ccc4175c14	common_voice_fr_18046769.mp3	"Et madame de Frémilly n'avait aucune raison de douter de la véracité de son récit."	1	0	fifties	male	Français de France	fr	
592dc0785596d25f25089ff7c64f388cf2ea09adcb4418bd023b15e2337bb34250772b4f21ce193540025bf04a7d21edcaef9fae528be6e8c2ae61cce95a7b9d	common_voice_fr_18046983.mp3	Il est dommage de ne pas s’emparer de cette question centrale.	1	0	thirties	male	Français de France	fr	
78c5884d6597aed4834cbd07744f5c39d8cdf9d4ca156d2e37aafb842e5ccf8666142dc19b0afbdf18139544b5b943311ca0b4d018f31d9b77b56a524615e5d2	common_voice_fr_18047063.mp3	trois cent quatre-vingt-douze rue de Brully, vingt et un, deux cents, Beaune	1	0	fourties	male	Français de France	fr	
ac7d876dcf7c00f3bedce3abc1c9c9c14ff4f27d1ef337bbc310b3da01927705611eb62bec17fa103515abdc8d2a479bda5e1bebc95aed769841c81aa371fe11	common_voice_fr_18047150.mp3	C’est aussi un levier pour réaliser des économies.	1	0	fourties	male	Français de France	fr	
ac7d876dcf7c00f3bedce3abc1c9c9c14ff4f27d1ef337bbc310b3da01927705611eb62bec17fa103515abdc8d2a479bda5e1bebc95aed769841c81aa371fe11	common_voice_fr_18047334.mp3	Ces suppléments comprennent plusieurs éléments, en particulier des frais de trading.	1	0	fourties	male	Français de France	fr	
78c5884d6597aed4834cbd07744f5c39d8cdf9d4ca156d2e37aafb842e5ccf8666142dc19b0afbdf18139544b5b943311ca0b4d018f31d9b77b56a524615e5d2	common_voice_fr_18047756.mp3	Je vais le prévenir…	1	0	fourties	male	Français de France	fr	
b777e3ae59ff77197e8ec5fda07cd297a3aa36d3926df2a74a5b78afdbf17a145c98423b87e9c98c5f883821db5cf1a30327c2b18a09b645de5f968d7b6ee615	common_voice_fr_18048044.mp3	Elle est morte ; que Dieu veuille prendre son âme !	1	0	fourties	male	Français du Canada	fr	
b777e3ae59ff77197e8ec5fda07cd297a3aa36d3926df2a74a5b78afdbf17a145c98423b87e9c98c5f883821db5cf1a30327c2b18a09b645de5f968d7b6ee615	common_voice_fr_18048067.mp3	En l’absence de lien de parenté, leur taux est de soixante pourcent.	1	0	fourties	male	Français du Canada	fr	
affd924b9637cac14b2357d1b192fe2da4d8edf6414a554af8c31115afc4768b23da676ba58085603efee0e9130c9db7fa175b2ad0a6333fc519df0a60fe2ddd	common_voice_fr_18048562.mp3	Mais c’est une étude très sérieuse… très documentée… sur la police en Patagonie…	1	0	twenties	male	Français de France	fr	
affd924b9637cac14b2357d1b192fe2da4d8edf6414a554af8c31115afc4768b23da676ba58085603efee0e9130c9db7fa175b2ad0a6333fc519df0a60fe2ddd	common_voice_fr_18048606.mp3	sept allée Georges Feydeau	1	0	twenties	male	Français de France	fr	
e1907e8787b8802cc082d134eff453437ca3597e2bd89288bdd8e81bccb3f65b7cbcfd84a741bc00987d61184b0c168ce531136ba16db3f20a3c8c6777b173d0	common_voice_fr_18048714.mp3	Madame ne danse pas ce soir.	1	1	twenties	male	Français de France	fr	
e6905e08beca26b3d3708fba460bd846b9bcf678d2560589542558822edf76717515d7415e348c2599917364bdf61fba3e43b01f448ab1526cccad8f7ca2a2d0	common_voice_fr_18048882.mp3	Passage Bel Air, seize, quatre cent quarante Sireuil	1	0	fourties	male	Français de France	fr	
6d5cdb8eca32582afba252f79be061e4a864d75c4b18198f31f0773e9cae3d162745a0071fb466906cd7cab7c6cc5544a9bd4900ca702d1a54c662ae2e0572e9	common_voice_fr_18048923.mp3	Vous avez du café ?	1	0	teens	male	Français de France	fr	
e6905e08beca26b3d3708fba460bd846b9bcf678d2560589542558822edf76717515d7415e348c2599917364bdf61fba3e43b01f448ab1526cccad8f7ca2a2d0	common_voice_fr_18049018.mp3	Eh ! eh ! ça fait plaisir de rencontrer un joli minois.	1	0	fourties	male	Français de France	fr	
e6905e08beca26b3d3708fba460bd846b9bcf678d2560589542558822edf76717515d7415e348c2599917364bdf61fba3e43b01f448ab1526cccad8f7ca2a2d0	common_voice_fr_18049119.mp3	"Autre était l'école française, toute chrétienne, soumise aux puissances."	1	0	fourties	male	Français de France	fr	
33f6fd2abd59daa85993515a9f1f89a82b7db759b468f939033a4735a5ae805740c0ab4dc9380990d6d081019388c434e3f517b2b746a2150aceb33b833ac61e	common_voice_fr_18050074.mp3	«quatorze mars mille huit cent trente-trois.	1	0	fourties	male	Français de France	fr	
52f93048de99fde4fab104db9084cb0f9113543e9ed09f403122a6168eea9c4bcd4fa95fb968b4f433006a82c75af2ea27816ed54f88a403279500292cf34725	common_voice_fr_18050312.mp3	Route de Bourguignon, Bassigney	0	1				fr	
abb6bc35a7083beb8572bd5a59093e4c9b6be38ddea3861b8e808fe16b134bfef3bf9acd8e74703c84bd017da89acd628a61931e0ba5f5baa85eddbe1f01ef2b	common_voice_fr_18050327.mp3	quarante-deux rue de Luemschwiller, soixante-huit, cent trente à Walheim	1	1				fr	
afe757f3452ba82ce6014251d79be53b8554617b1e05b9a1263f849340f378b503f0941d937db43adc0caa8c2a6704f8af96a5ad34c8a4c9a56ed6ba3b5b715e	common_voice_fr_18050390.mp3	Elle ne faisait qu’observer.	1	0	twenties	male	Français de France	fr	
afe757f3452ba82ce6014251d79be53b8554617b1e05b9a1263f849340f378b503f0941d937db43adc0caa8c2a6704f8af96a5ad34c8a4c9a56ed6ba3b5b715e	common_voice_fr_18050449.mp3	Rue de la Roche du Mas à Saint-Christo-en-Jarez	1	0	twenties	male	Français de France	fr	
b7e4c53d01e8ab68e9a15e1e0d0251ca6bd11f275a1009bd2a9010f46e989026c11ecc6d7df4816e176dfbae806ca0b2ebb3597f4c1fc89c73704462ee36bea1	common_voice_fr_18050841.mp3	"quatre-vingt-dix avenue du Cap Ferret, trente-trois, cent vingt-sept à Saint-Jean-d'Illac"	1	1				fr	
0454ddc30134fffe1ed36f11020545590b313ad3fa0692242ec7d3d400e7e59378ccbd07affb1c7d8f3e14ab4375e4713cfea169a06fcb22e5f89a8824bad018	common_voice_fr_18050967.mp3	"Peu s'en était fallu que celle-ci ne l'emportât."	1	0				fr	
40846c32540892c8780cc7fcceae45643a6432691a82f4073a6dee9a5df8fcc0091682c6f17e0ade9bac1a87b84e504cd79d29f0fac6aedfcb71acde265e8fea	common_voice_fr_18051109.mp3	onze rue Felix Lepouze, vingt-sept mille cent vingt Pacy-sur-Eure	1	0	twenties	male		fr	
0454ddc30134fffe1ed36f11020545590b313ad3fa0692242ec7d3d400e7e59378ccbd07affb1c7d8f3e14ab4375e4713cfea169a06fcb22e5f89a8824bad018	common_voice_fr_18051166.mp3	Ce fut un de leurs gens qui frappa Louis quinze.	1	0				fr	
432ae42d557990e61263b7f991a5509b170d08fd1f1747dfeafb8a037c9472ec1c5f35f43e17678e66b44ab75bda690f6fa725552bac521d69c223a6ec0b2c8e	common_voice_fr_18051722.mp3	C’est là-bas.	1	0				fr	
432ae42d557990e61263b7f991a5509b170d08fd1f1747dfeafb8a037c9472ec1c5f35f43e17678e66b44ab75bda690f6fa725552bac521d69c223a6ec0b2c8e	common_voice_fr_18051784.mp3	Qui est-ce ?	1	0				fr	
2180bcd71a3a721ad92266489132135686d6afcf7336ffa1499cb40932ff328b7bc6b334a3901a6182b2086c2b6e1103982445f5763184a700cf3c1a036e7e93	common_voice_fr_18051832.mp3	Artistes qui ont crée les rôles.	1	0				fr	
2180bcd71a3a721ad92266489132135686d6afcf7336ffa1499cb40932ff328b7bc6b334a3901a6182b2086c2b6e1103982445f5763184a700cf3c1a036e7e93	common_voice_fr_18051835.mp3	"Un frisson passa dans l'air."	1	0				fr	
69165a3b323baa771d84103f16a907adb64afe2ffacd41252261bad757d7d886a9de6400eed2328a815b66c12f583b4f17e169ba509ac2e72f31d736f2dae211	common_voice_fr_18051842.mp3	dix-huit rue Soddy, quatre-vingt-quatorze mille Créteil	1	0	thirties	male	Français de France	fr	
1691c06689b3d9f611c4d88e00ba54c0e8d9b169942a0af8fa3730ffd445d9ed2ed5c04cb72d9adaf792f104e18383a552f06058e01d669ec1f1d47da983ebad	common_voice_fr_18052174.mp3	Route de Flassan, quatre-vingt-quatre mille quatre cent dix Bédoin	1	0				fr	
36cf05b7120c3c15f4ef10382086c2c3ef1e73726dfd0d9ddbcbc2922386fadf9f8d93e2bf8e88253f109ba426caf0ee61c5cd8c58bacd1d0a0726905da4ea91	common_voice_fr_18052491.mp3	Cela étant, le personnel lui-même peut être intéressé par l’emploi de cette technique.	1	0				fr	
a61c8de6a9a5f00fc30cf250c70118b6fe8018baa3c179b8548d4a93ff6a5988016f029c10decca012b988ebab76c2532be4372c4a6aa7a0ad001942991a17b5	common_voice_fr_18052580.mp3	Le chiffre montait toujours, il aurait dû être ravi.	1	0				fr	
35d2e2badfc37fe15fc37a2d0b7e3a8b25b1d94e4006cfbac6e759dc410f69f388797dba05dea9f21247c51792c75c33e58e0bd161d61d2eec31d5535feb0345	common_voice_fr_18052698.mp3	"Comment, la vérité ? interrogea l'avocat."	1	0	sixties	male		fr	
35d2e2badfc37fe15fc37a2d0b7e3a8b25b1d94e4006cfbac6e759dc410f69f388797dba05dea9f21247c51792c75c33e58e0bd161d61d2eec31d5535feb0345	common_voice_fr_18052711.mp3	"soixante-dix rue de l'Hélianthe, vingt-sept, cent à Val-de-Reuil"	1	0	sixties	male		fr	
592dc0785596d25f25089ff7c64f388cf2ea09adcb4418bd023b15e2337bb34250772b4f21ce193540025bf04a7d21edcaef9fae528be6e8c2ae61cce95a7b9d	common_voice_fr_18052775.mp3	vingt-cinq rue Lacroix sur Meuse, soixante-sept mille cent dix Gundershoffen	1	0	thirties	male	Français de France	fr	
592dc0785596d25f25089ff7c64f388cf2ea09adcb4418bd023b15e2337bb34250772b4f21ce193540025bf04a7d21edcaef9fae528be6e8c2ae61cce95a7b9d	common_voice_fr_18052783.mp3	Et elle est majeure !	1	0	thirties	male	Français de France	fr	
592dc0785596d25f25089ff7c64f388cf2ea09adcb4418bd023b15e2337bb34250772b4f21ce193540025bf04a7d21edcaef9fae528be6e8c2ae61cce95a7b9d	common_voice_fr_18052812.mp3	Le groupe UDI s’en félicite aussi.	1	0	thirties	male	Français de France	fr	
35d2e2badfc37fe15fc37a2d0b7e3a8b25b1d94e4006cfbac6e759dc410f69f388797dba05dea9f21247c51792c75c33e58e0bd161d61d2eec31d5535feb0345	common_voice_fr_18052921.mp3	Oh ! oui, papa… très souvent.	1	0	sixties	male		fr	
36e0fc65de02dbb19059ca4eb3dae77e8fae7ed0a8ba83955cb9890bc12d3fd3658006179a127b3ede577ddad67bb1e4db11396bf55437c513508ca92f9ac021	common_voice_fr_18052989.mp3	Rue du Vialmur, dix-neuf, cent Brive-la-Gaillarde	1	0				fr	
35d2e2badfc37fe15fc37a2d0b7e3a8b25b1d94e4006cfbac6e759dc410f69f388797dba05dea9f21247c51792c75c33e58e0bd161d61d2eec31d5535feb0345	common_voice_fr_18053044.mp3	sept place Jules Raimbault, quarante-neuf, deux cent soixante au Puy-Notre-Dame	1	0	sixties	male		fr	
35d2e2badfc37fe15fc37a2d0b7e3a8b25b1d94e4006cfbac6e759dc410f69f388797dba05dea9f21247c51792c75c33e58e0bd161d61d2eec31d5535feb0345	common_voice_fr_18053045.mp3	Rue des Fords au numéro trente-deux	1	0	sixties	male		fr	
36e0fc65de02dbb19059ca4eb3dae77e8fae7ed0a8ba83955cb9890bc12d3fd3658006179a127b3ede577ddad67bb1e4db11396bf55437c513508ca92f9ac021	common_voice_fr_18053056.mp3	dix-neuf avenue Turenne	1	0				fr	
